,레시피명,재료,방법,열량,탄수화물,단백질,지방,나트륨
326,묵은지고등어와 새우말이꼬치,"고등어(1마리), 새우(5마리), 새송이버섯(1개), 당근(30g),미나리(20g), 깻잎(2장), 가지(20g), 오이(30g), 아몬드(20g),마늘(20g), 파프리카(50g), 어린잎(10g), 양상추(30g), 땅콩(10g),묵은지(200g)","['고등어는 길게 포를 뜬다.', '새우는 껍질을 벗겨 손질한다.', '새송이와 당근은 채썬다', '미나리는 끓는 물에 살짝 데친다.', '묵은지는 흐르는 물에 헹군 뒤,\n묵은지에 고등어를 넣고 새우, 새송이,\n당근, 가지를 넣고 돌돌 말아 미나리로\n묶은 뒤 찐다.', '양상추, 오이, 깻잎, 파프리카를\n채썰고 땅콩가루를 버무려 함께\n담아낸다.']",403.0,22.3,41.5,16.4,1199.1
327,버섯배추말이,"배추(5장), 양배추(20g), 표고버섯(2개), 만송이버섯(50g),미나리(30g), 다시마(20g), 식초(20g), 설탕(20g), 소금(0.2g),저염간장(20g)","['버섯은 채썬다.', '끓는 물에 채썰어 놓은 버섯을\n데쳐낸다.', '다시마는 물에 담궈 다시마 물을\n만들어 식초와 설탕 저염간장을 넣고\n골고루 섞어 소스를 만들어 놓는다.', '미나리는 끓는 물에 소금을 넣고\n데친다.', '배추는 끓는 물에 양배추와 함께 데쳐\n찬물에 헹구고 양배추는 채 썬다.', '김발에 데친 배추를 놓고 표고버섯,\n만송이버섯, 미나리, 양배추 채를 넣고\n돌돌 말아 먹기 좋게 썰어 접시에 담은\n뒤 소스를 담는다.']",95.4,17.3,5.4,0.5,500
328,봄날의 연못,"문어(100g), 양파(30g), 오이(30g), 배(1/4개), 토마토(50g),유자청(30g), 레몬(1/4개), 올리브오일(10g), 라임(1/2개)","['끓는 물에 문어를 넣고 약 10분 정도\n삶아 건진다.', '라임은 얇게 썬다.', '삶은 문어를 얇게 저미고 라임을 한 장\n한 장 넣고 숙성 시킨다.', '양파, 오이는 채썬다.', '배와 토마토는 주사위 모양으로 썬다.', '유자청, 레몬, 올리브오일, 소금으로\n소스를 만들고, 접시에 문어와 라임을\n담고 그 옆에 썰어 놓은 야채와 과일을\n올려 소스를 올린다.']",191.1,26.5,20.3,0.4,318.5
329,산나물 유부초밥,"취나물(50g), 참나물(30g), 곤드레나물(30g), 유부(50g),쌀(200g), 식초(20g), 설탕(30g), 소금(0.2g), 토마토(30g)","['쌀은 깨끗이 씻어 30분 정도 불린 뒤\n고슬고슬하게 밥을 짓는다.', '취나물과 참나물은 끓는 물에 소금을\n넣고 데쳐 헹군다.', '곤드레나물은 충분히 불려 삶아\n헹군다.', '유부는 끓는 물에 살짝 데쳐 기름기를\n제거 하고 반으로 자른다.', '식초, 설탕, 소금을 섞어 촛물을\n만든다.', '촛물을 밥에 섞고 준비한 나물을 다져\n골고루 섞고 데친 유부에 넣고 초밥을\n만들어 접시에 담은 뒤 나물과\n토마토를 올린다.']",304.0,51.8,10.4,6.1,72.8
330,삼삼한 롤,"연어(훈제연어, 120g), 양파(30g), 아보카도(1/4개), 당근(30g),감자(50g), 새송이버섯(1개), 레몬(1/4개), 사워크림(50g),소금(0.2g)","['훈제연어는 길게 손질한다', '아보카도는 길게 채 썬다.', '양파, 당근, 새송이버섯도 길게 채\n썬다.', '감자는 삶아 체에 내려 소금과\n사워크림을 넣고 잘 섞어서 틀에\n담는다.', '팬에 양파, 당근, 새송이버섯을 각각\n볶는다.', '사워크림과 레몬즙을 섞어 소스를\n만들고 훈제 연어에 준비된 야채를\n넣고 돌돌 말아 먹기 좋게 썰어 접시에\n담고, 한쪽에 감자를 담은 뒤\n사워소스를 올린다.']",323.6,9.7,33.7,16.7,189.8
331,삼색채소 냉파스타,"닭고기(가슴살, 100g), 파스타(100g), 쥬키니호박(50g),사과(1/4개), 비트(50g), 레몬(1/4개), 마늘(20g), 시금치(30g),소금(0.2g), 올리브오일(20g), 꿀(20g)","['끓는 물에 파스타를 넣고 약 10분 정도\n삶아 건져 올리브오일을 살짝 바른다.', '쥬키니 호박은 채썰어 소금에 절인 뒤\n볶는다.', '닭가슴살은 마늘을 넣고 삶은 뒤 먹기\n좋게 찢는다.', '사과와 비트, 레몬을 믹서에 갈아\n소스를 만든다.', '소스에 꿀을 넣어 맛을 내고 차갑게\n보관한다.', '팬에 삶아 놓은 파스타를 넣고 볶다가\n닭살과 호박채, 시금치를 넣고 볶은 뒤\n접시에 담고 차갑게 보관한 소스를\n올린다.']",323.2,51.1,13.6,7.2,50.9
332,새우보리죽 고등어스테이크,"고등어(1/2마리), 새우(3마리), 보리(100g), 생강(10g),레몬(1/4개), 막걸리(50g), 비트(50g), 설탕(20g), 식초(20g),소금(0.2g)","['새우는 껍질을 벗겨 손질한다.', '보리는 깨끗이 씻어 불린다.', '불린 보리와 새우에 5배 정도 물을 넣고\n죽을 쑨다.', '고등어는 포를 뜬다.', '포 뜬 고등어에 생강, 레몬, 막걸리를\n넣고 비린맛을 제거한다.', '비트에 설탕, 식초, 소금을 넣고 피클을\n만들고, 보리죽이 끓으면 포 뜬\n고등어를 넣고 은근히 익힌다.']",541.5,88.4,25.3,9.6,140.7
333,소금없는 초밥,"참치(100g), 파프리카(50g), 아스파라거스(3개), 표고버섯(2개),달걀(2개), 밥(200g), 김(10g), 다시마(100g), 무(30g),가쓰오부시(20g), 와사비(20g), 식초(20g), 설탕(20g),소금(0.1g)","['냄비에 다시마와 무를 넣고 끓이다가\n가쓰오부시를 넣고 불을 꺼 진한\n육수를 만든다.', '육수에 식초, 설탕, 소금을 넣고 촛물을\n만든다.', '참치는 불에 타다끼 한 뒤 두툼하게\n썬다.', '파프리카는 직화로 겉만 태워 참치\n크기로 썬다.', '아스파라거스와 표고버섯은 살짝 데쳐\n편으로 썬다.', '육수에 달걀을 풀어 두툼하게 지단을\n부쳐 썰고, 밥에 촛물을 넣고 골고루\n섞어 초밥을 만든 뒤 와사비, 참치,\n달걀, 표고버섯, 파프리카 순으로 올려\n김으로 띠를 두른다.']",521.6,80.3,26.7,10.4,172
334,잣소스새송이볶음,"새송이 버섯 30g, 빨간 파프리카 10g, 노란 파프리카 10g, 찹쌀가루 20g, 물 30g, 소금 0.25g, 올리브유 4g, 잣 5g, 꿀 0.5g, 우유 5g, 소금 0.25g","['새송이버섯과 파프리카는 가늘게 채썬다.', '채선 야채는 팬에 기름을 두르고 살짝 볶아낸다. ', '찹쌀가루, 물, 소금을 섞어 찹쌀 반죽을 만든다.', '팬에 기름을 두르고 반죽을 한 스푼씩 떠 넣어 동그랗게 부친다.', '소스 재료를 모두 넣어 믹서에 간다. ', '채소볶음을 잣소스에 무쳐 찹쌀전병 위에 한 스푼씩 올려낸다.']",151.4,3.2,7.7,18.7,168.2
335,더덕얼갈이겉절이,"얼갈이 배추 50g, 더덕 20g, 까나리액젓 3g, 고춧가루 1.7g, 깨소금 1g, 다진 파 2.5g, 다진 마늘 1.25g, 다진 생강 0.65g, 소금 0.5g, 국간장 3g, 물 10g","['얼갈이는 깨끗이 씻어 한입 크기로 뜯는다. ', '더덕은 껍질을 벗긴다.', '껍질 벗긴 더덕은 굵게 채 썰어 소금물에 담가둔다. ', '양념장 재료를 모두 섞어 양념장을 만든다. ', '더덕을 건져 물기를 제거한다.', '더덕과 얼갈이 배추에 양념장을 넣고 가볍게 버무린다.']",35.5,4.6,2.6,1.3,448.4
336,닭순대,"닭고기(가슴살, 200g), 당면(50g), 달걀(1개), 부추(20g),밀가루(10g), 저염간장(10g), 당근(30g), 참기름(5g),후춧가루(0.01g), 소금(0.2g)","['닭가슴살은 포를 떠 넓게 편다.', '포 뜬 닭가슴살에 소금, 후춧가루로\n밑간을 한다.', '당면은 따뜻한 물에 불려 건진 뒤 3cm\n길이로 썬다.', '부추는 송송 썰고 당근은 곱게 채썬다.', '당면, 당근, 부추는 골고루 섞어\n저염간장으로 간을 한다.', '밑간이 된 닭가슴살에 ?번을 넣고\n돌돌 말아 김이 오른 찜통에서 약 10분\n정도 찐 뒤 한 김 식혀 썬다.']",298.3,17.0,51.9,2.5,256.7
337,콜라비물김치,"콜라비 10g, 당근 3g, 오이 6g, 청고추 2g, 홍고추 1g, 실파 0.5g, 소금 0.5g, 물 60g, 찹쌀가루 10g, 배 10g, 적양파 10g, 소금 1g","['콜라비, 당근, 오이는 나박 썬다.', '고추는 둥글게 썰고 실파는 3cm 길이로 썬다. ', '콜라비를 소금에 살짝 절인다. ', '물에 찹쌀을 풀어 찹쌀풀을 쑤어 식힌다. ', '찹쌀풀에 배와 적양파를 갈아 넣어 국물을 만든다. ', '국물에 소금을 넣어 간을 맞추고 썰어놓은 채소에 부어 용기에 담아 익혀 먹는다.']",24.1,5.3,0.5,0.1,1178.3
338,고구마라떼,"고구마 90g, 우유 100g, 플레인 요거트 30g, 다진 호두 10g, 올리고당 7g, 계피가루 0.25g","['고구마를 전자렌지에서 익힌다.', '전자레인지 마지막 1분이 남았을 때 컵에 우유를 따라 함께 데운다. ', '거품기로 살짝 저어 거품을 낸다. ', '고구마의 껍질을 벗겨 작게 잘라 우유, 요거트, 호두, 올리고당을 넣고 믹서에 간다. ', '거품기로 살짝 저어 거품을 낸다. ', '잔에 따르고 계피가루를 뿌린다.']",291.7,42.2,2.8,14.7,70
339,홍시곶감화채,"얼린 홍시 70g, 곶감 30g, 호두 10g, 꿀 20g, 물 70g","['홍시의 껍질을 벗긴다.', '껍질 벗긴 홍시에 꿀과 물을 넣어 믹서에 간다.', '곶감을 갈라 씨를 뺀다.', '씨를 빼낸 곶감에 호두를 넣어 만다.', '곶감말이를 0.5cm 두게로 썬다.', '홍시 간 것에 곶감말이를 띄워 낸다.']",173.2,38.1,1.56,3.44,3.1
340,오징어채소말이와 치킨양념소스,"오징어채소말이 : 오징어 몸통 80g, 오이 20g, 빨강파프리카 20g, 노랑파프리카 20g - 치킨양념소스 : 토마토케첩 8g, 다진 양파 8g, 물엿 2g, 고추장 2g, 다진 마늘 2.5g","['오징어 몸통을 가르고 껍질을 벗긴 후 씻어서 물기를 제거 한다. ', '오징어 안쪽에 대각선으로 0.3cm 간격의 칼집을 넣고 반대방향으로도 칼집을 넣는다.', '오이와 파프리카는 0.4cm 폭으로 길게 썬다.', '오징어의 칼집을 넣지 않은 부분에 오이와 파프리카를 얹고 김밥처럼 말아 실로 엮은 후 찜통에 넣고 찐다.', '치킨양념소스는 다진 마늘과 다진 양파를 팬에 기름을 두르지 않고 살짝 구워 향을 낸 후 고추장, 토마토케첩, 물엿을 넣고 소스를 만든다.', '익은 오징어 말이는 2~3cm 길이로 썰고 5의 소스를 곁들인다.']",106.4,8.2,15.8,1.0,382.1
341,옥수수감자샐러드,"감자 70g, 달걀 60g, 옥수수알 10g, 완두콩알 5g, 빨강파프리카 5g, 마요네즈 12g, 호상요구르트 10g, 소금 0.15g","['감자는 익기 쉽도록 토막 내고 완두콩과 옥수수알과 함께 김이 오른 찜통에 10~15분간 찐다.', '찐 감자를 으깬다. ', '달걀은 삶아 흰자는 굵게 다지고 노른자는 체에 곱게 내린다.', '파프리카는 옥수수알 크기로 썬다. ', '2에 완두콩, 옥수수, 파프리카, 달걀 흰자를 넣어 섞는다.', '마요네즈, 호상요구르트, 달걀노른자, 소금을 넣어 샐러드드레싱을 만들어 5와 곁들인다.']",248.6,14.8,10.9,16.1,212.7
342,홍합 쌀옹심이국,"쌀가루 50g, 감자 25g, 홍합살 20g, 애호박 20g, 달걀노른자 20g, 양파 5g, 다진 파 5g, 국멸치 3g, 홍고추 2.5g, 청고추 2.5g, 다진 마늘 2.5g, 다시마 2g, 국간장 2g, 현미유 1g, 소금 0.3g, 물 250g","['물 1컵 반에 홍합, 국멸치, 건다시마, 양파를 넣고 멸치다시마국물 1컵을 내고 다시마는 건져 채 썬다.', '감자는 껍질을 벗겨 찜통에 찐 후 으깬다.', '2의 재료에 쌀가루, 달걀노른자, 현미유, 소금을 넣고 반죽하여 구슬크기의 옹심이를 10개 정도 만든다.', '호박은 돌려깍기하여 2cm 가량으로 채 썰고 파, 홍고추, 청고추는 어슷썰기 한다.', '멸치다시마국물이 끓으면 옹심이를 넣고 익어서 떠오르면 홍합, 호박, 다진 파, 다진 마늘, 다시마를 넣고 국간장으로 간을 한다.', '홍고추와 청고추로 장식한다.']",317.2,46.8,11.7,8.3,498.8
343,찬밥김치달걀찜,"달걀 50g, 밥 30g(쌀 13g), 김장김치 20g, 당근 5g, 양파 5g, 파 5g, 새우젓국물 2g, 물 100g","['배추김치는 속을 털어낸다.', '1의 김치를 다진 다음 물기를 짠다.', '당근, 양파, 파는 잘게 다진다.', '달걀은 흰자와 노른자를 체에 거른다.', '달걀에 물 반컵을 넣고 잘 저은 후 1,2의 재료와 찬밥을 섞고 새우젓으로 간을 한다.', '5를 찜통에 넣고 찐다.']",134.2,12.2,7.9,5.7,465.7
344,꼬막떡꼬치구이,"꼬막 60g(꼬막살 20g), 떡볶이떡 40g 고추장 8g, 양파 10g, 파 5g, 조청 3g, 현미유 3g, 다진 마늘 2.5g, 간장 1g, 고춧가루 1g, 참기름 1g, 통깨 0.5g","['떡볶이떡은 반으로 잘라 끓는 물에 데쳐 건진다.', '꼬막은 씻어 떡을 데친 끓는 물(잔열)에 살짝 삶아 건진 후 식으면 꼬막살을 뺀다.', '꼬치에 데친 떡과 꼬막살을 번갈아 가며 꽂는다.', '파와 양파는 다진다.', '고추장, 양파, 파, 다진 마늘, 조청, 간장, 고춧가루, 참기름을 넣어 고추장양념을 만든다.', '팬에 현미유를 조금 두르고 고추장양념을 볶다가 3의 꼬막떡꼬치에 고추장양념을 입힌 후 통깨를 뿌린다.']",220.8,29.7,11.6,5.8,496.2
345,물파래콩전,"물파래 5g, 노란콩 25g(불린것 52g), 우리밀가루 10g, 현미유 5g, 홍고추 2g, 물 120g 간장 2g, 파 1g, 식초 0.5g, 통깨 0.2g","['물파래는 씻어 체에 걸러 물기를 제거하고 잘게 썬다.', '물에 5시간정도 불린 노란콩은 물 반컵을 넣고 약 10분가량 삶아 건져 믹서에 곱게 간다.', '파는 다지고 홍고추는 어슷썰기 한다.', '밀가루에 1,2와 물 20g을 넣어 반죽을 한다.', '팬에 현미유를 두르고 반죽을 떠서 지름 8cm 가량의 크기로 동그랗게 부치면서 윗면에 홍고추로 장식한다.', '간장, 파, 식초, 통깨를 넣고 초간장을 만들어 물파래콩전과 곁들인다.']",181.5,15.0,10.0,9.9,124.1
346,카스텔라케이크와 해독주스,"카스텔라 100g, 꿀 15g, 견과류 15g, 요거트 30g, 체리 10g해독주스 : 바나나 50g, 브로콜리 25g, 사과 50g, 당근 25g, 방울토마토 25g","['카스텔라는 반으로 잘라준 후 꿀을 발라준다.', '견과류는 먹기 좋게 잘라준다.', '자른 카스텔라 위에 꿀을 발라준다.', '바른 카스텔라 위에 자른 견과류를 뿌려준다.', '브로콜리를 뺀 해독주스 재료를 끓이다 마지막에\n브로콜리를 넣어 살짝 끓여준 뒤 믹서에 간다.', '접시에 담고 요거트를 뿌리고 체리와 애플민트를\n올려준다.']",270.2,32.8,5.3,13.1,91.6
347,토마토김치,"방울토마토 200g, 영양부추 20g, 양파 40g, 청고추 15g, 홍고추 15g양념 : 바나나 40g, 배 40g, 고춧가루 15g, 매실청 10g, 간편 어간장 15g통깨 2g, 다진마늘 15g, 참기름 5g, 젓갈 5g","['토마토는 먹기 좋은 크기로 잘라준다.', '청고추, 홍고추, 양파는 채 썰고 부추는 먹기\n좋게 잘라준다.', '바나나, 배, 젓갈을 갈아 준 뒤 고춧가루와\n섞어준다.', '만들어진 국물에 나머지 재료를 넣고 최종\n김치 국물을 만들어준다.', '국물에 영양부추만 뺀 재료를 넣고 버무려준다.', '마지막에 영양부추를 넣어 김치를 완성한다.']",80.2,13.8,3.8,1.1,109.5
348,닭가슴살스튜,"닭가슴살 200g, 당근 30g, 양파 30g, 브로콜리 30g, 감자 40g방울토마토 100g, 우유 100g, 올리브유 15g소스 : 토마토페이스트 100g, 다진마늘 15g, 밀가루 7g, 흰후추 3g","['닭가슴살은 먹기 좋은 크기로 잘라서 우유에\n재워준 뒤 뜨거운 물에 데쳐준다.', '방울토마토는 반으로 자르고, 양파는 먹기 좋은\n크기로 잘라준다.', '감자, 당근, 브로콜리는 먹기 좋은 크기로\n잘라 뜨거운 물에 순서대로 데쳐준다.', '모든 재료를 올리브유에 볶아준다.', '토마토페이스트와 닭가슴살을 데쳐낸 물을\n섞어 끓여준다.', '끓고 있는 국물 50g에 밀가루를 섞어 농도를\n맞추어 준다.']",148.7,10.6,19.4,3.2,223.6
349,가지겉절이,"가지 250g, 양파 60g, 대파 25g, 청고추 15g, 홍고추 15g, 간편 어간장 15g양념장 : 고추장 15g, 생강청 15g, 다진마늘 5g, 통깨 7g, 매실청 10g, 고춧가루 10g, 식초 10g","['가지는 먹기 좋은 크기로 잘라서 간편 어간장에\n절여준다.', '다진 대파, 청홍고추, 양파는 송송 잘라준다.', '절여진 가지를 꼭 짜서 수분을 제거해준다.', '양념장에 가지와 준비된 채소를 버무려 준다.', '완성된 가지김치는 2시간 정도 후에 숙성시켜\n완성한다.']",109.1,16.2,3.8,3.2,344.3
350,장어수육구이,"장어 250g, 양파 70g, 통생강 20g, 생강청 15g소스 : 씨겨자 15g, 통깨 5g, 매실청 15g","['장어는 생강청에 20분 정도 재워준다.', '생강, 양파는 아주 가늘게 채 썰어서 냉수에\n담가 매운맛을 빼준다.', '소스 재료로 소스를 만들어준다.', '채 썬 양파와 생강채를 냄비에 깔고 장어를\n수분 없이 쪄준다.', '쪄낸 장어는 접시에 올리고 양파, 생강채를\n올려 소스와 함께 완성한다.']",129.0,3.9,15.2,5.9,155.2
351,울금해초밥,"울금가루 15g, 쌀 50g, 올리브오일 5g, 건조미역줄기 10g맛장 : 일본된장 15g, 다진양파 15g, 두부 50g, 다진마늘 3g, 고춧가루 2g, 참기름 15g","['쌀은 세척 후 울금물에 불려준다.', '두부를 으깨서 수분을 빼준다.', '쌈장을 맛장으로 만들어준다.', '건조 미역줄기는 세척해 불린다. 이때 불리고\n나온 물을 이용해 밥을 한다.', '올리브오일로 쌀을 볶아주다 미역줄기를\n넣고 밥을 한다.', '두부 맛장과 함께 곁들여 완성한다.']",212.0,44.0,5.0,1.8,402.8
